lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,2.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),,0,,,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,4.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),2.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,1.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,2.0,0
CA de l'Albigeois (C2a),,0,,,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,1.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,5.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,1.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,3.0,0
CA de l'Albigeois (C2a),1.0,0,3.0,2.0,0
CA de l'Albigeois (C2a),2.0,0,2.0,4.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA de l'Albigeois (C2a),1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,1.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,2.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,4.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,5.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,4.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,1.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,4.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,2.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,6.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,4.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,6.0,3.0,0
CA du Gard Rhodanien,1.0,0,6.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,6.0,4.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,2.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,2.0,0,3.0,5.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,6.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,5.0,0
CA du Gard Rhodanien,1.0,0,2.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,2.0,0,3.0,4.0,0
CA du Gard Rhodanien,2.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,5.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,2.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,6.0,4.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,1.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,2.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,5.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,3.0,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,3.0,3.0,0
CA du Gard Rhodanien,1.0,0,4.0,4.0,0
CA du Gard Rhodanien,,0,,,0
CA du Gard Rhodanien,1.0,0,4.0,2.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,3.0,1.0,0
CA du Gard Rhodanien,1.0,0,5.0,3.0,0
CA du Gard Rhodanien,2.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,4.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,1.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,5.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,1.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,5.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,3.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,5.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,1.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,5.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,,0,,,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,5.0,3.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,4.0,0
CA du Grand Cahors,1.0,0,4.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,,0,,,0
CA du Grand Cahors,1.0,0,5.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,4.0,0
CA du Grand Cahors,,0,,,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,4.0,1.0,0
CA du Grand Cahors,1.0,0,5.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,2.0,1.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,1.0,0
CA du Grand Cahors,1.0,0,3.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,3.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,1.0,0
CA du Grand Cahors,1.0,0,4.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,3.0,0
CA du Grand Cahors,1.0,0,3.0,5.0,0
CA du Grand Cahors,1.0,0,3.0,2.0,0
CA du Grand Cahors,1.0,0,4.0,3.0,0
